"","first_offense_date","current_offense_date","offenses_within_30","p_felony_count_person","p_misdem_count_person","p_charge_violent","p_current_age","p_age_first_offense","p_juv_fel_count","p_felprop_violarrest","p_murder_arrest","p_felassault_arrest","p_misdemassault_arrest","p_famviol_arrest","p_sex_arrest","p_weapons_arrest","p_n_on_probation","p_current_on_probation","p_prob_revoke","p_charge","p_arrest","p_jail30","p_prison30","p_prison","p_probation","sex","is_misdem","recid_corr","recid_violent_corr","custody_days_jail","custody_days_jail_viol","jail_sentences","jail_sentences_viol","custody_days_prison","prison_sentences","custody_days_prison_viol","prison_sentences_viol","race_black","race_white","race_hispanic","race_asian","race_native","is_married","is_divorced","is_widowed","is_separated","is_sig_other","is_marit_unknown","crim_inv_arrest","crim_inv_charge","vio_hist","history_noncomp","uid"
"11",2011-06-03,2013-10-03,1,0,5,0,21,18,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,"Male",1,1,0,5,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,"15_2013-10-03"
"12",2013-01-01,2013-01-01,1,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Female",1,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"16_2013-01-01"
"13",2013-10-08,2013-10-08,4,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18_2013-10-09"
"14",2014-03-24,2014-03-24,1,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"21_2014-03-24"
"15",2008-09-06,2013-12-21,2,1,4,3,23,18,0,1,0,0,1,0,0,0,0,0,0,5,2,0,0,0,1,"Male",0,0,0,64,64,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,2,1,"22_2013-12-22"
"16",2003-05-11,2013-11-16,2,3,8,0,28,18,0,0,0,0,0,0,0,1,0,0,0,11,6,0,0,0,3,"Male",0,1,1,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,14,1,3,"23_2013-11-17"
"17",2013-03-24,2013-04-17,5,0,2,1,18,18,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,"Male",0,1,0,4,44,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,"26_2013-04-18"
"18",2013-11-20,2013-11-20,3,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Female",0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"28_2013-11-22"
"19",2012-12-01,2013-02-07,2,3,0,0,21,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,"Male",0,1,0,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,"30_2013-02-08"
"20",2005-10-14,2013-01-24,1,1,1,1,40,32,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1,"Male",1,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,3,1,1,"32_2013-01-25"
"21",2013-05-10,2013-05-10,1,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",1,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"33_2013-05-11"
"22",2013-05-23,2013-05-23,1,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,"Female",0,0,0,111,111,1,1,2303,1,2303,1,1,0,0,0,0,0,0,0,1,0,0,5,5,0,0,"34_2013-05-24"
"23",2008-05-27,2013-05-05,2,3,9,2,24,19,0,1,0,1,0,0,0,0,0,0,0,12,1,0,0,0,0,"Male",0,1,1,20,73,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,2,0,"37_2013-05-06"
"24",2007-12-15,2013-02-19,2,3,7,1,23,18,0,1,0,0,0,0,0,0,0,0,0,10,5,0,0,0,1,"Male",0,1,0,11,39,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,11,1,1,"39_2013-02-20"
"25",2004-11-27,2013-01-28,1,5,11,7,27,19,0,0,0,2,3,0,0,1,4,0,0,16,10,0,0,0,4,"Male",0,1,1,44,44,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,20,6,8,"41_2013-01-28"
"26",2013-12-28,2013-12-28,1,0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,0,0,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"45_2013-12-30"
"27",2005-04-02,2013-09-16,1,4,13,11,30,21,0,2,0,1,1,0,0,0,4,0,0,17,11,0,0,0,1,"Male",0,0,0,93,93,1,1,222,1,222,1,1,0,0,0,0,0,0,0,0,0,0,12,18,4,5,"47_2013-09-16"
"28",1995-09-04,2014-01-10,4,2,4,1,36,18,0,1,0,0,0,0,0,0,0,0,0,6,5,1,1,2,0,"Male",0,0,0,180,180,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,1,0,"48_2014-01-11"
"29",1987-04-04,2013-01-19,1,23,32,6,50,24,0,0,0,1,3,0,0,0,5,0,2,60,32,0,0,5,5,"Male",0,0,0,21,21,2,2,2063,1,2063,1,0,1,0,0,0,0,0,0,0,0,0,42,70,4,12,"49_2013-01-20"
"30",1996-03-25,2013-04-04,4,2,9,0,46,29,0,0,0,0,0,0,0,2,0,0,0,11,5,0,0,0,0,"Male",0,1,0,7,14,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,2,0,"50_2013-04-04"
"31",2006-03-03,2013-12-02,1,0,7,0,30,23,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,1,"Female",1,1,1,12,12,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,8,0,1,"52_2013-12-03"
"32",2011-07-22,2013-09-15,1,0,1,0,22,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Male",1,1,1,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"53_2013-09-15"
"33",1997-02-03,2013-01-11,1,16,25,1,31,15,2,1,0,0,0,0,0,1,5,1,0,41,23,0,0,2,4,"Male",0,1,0,33,226,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,47,4,10,"54_2013-01-11"
"34",2013-01-15,2013-01-15,2,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"55_2013-01-16"
"35",2003-01-26,2013-02-27,2,0,7,0,48,38,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,"Male",1,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,"57_2013-02-28"
"36",2013-08-22,2013-08-22,3,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,0,0,275,275,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"60_2013-08-23"
"37",1988-08-07,2013-02-13,1,2,5,1,48,23,0,0,0,1,0,0,0,0,0,0,0,9,4,0,0,0,2,"Female",0,0,0,12,12,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,11,1,2,"61_2013-02-14"
"38",2014-03-03,2014-03-03,1,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64_2014-03-03"
"39",2008-07-02,2014-03-27,1,6,12,5,23,18,0,3,0,1,1,0,0,0,1,0,0,18,16,0,0,2,2,"Male",1,1,1,8,8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,22,5,3,"66_2014-03-28"
"40",2013-08-02,2013-08-02,2,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"68_2013-08-02"
"41",2013-04-23,2013-04-23,2,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"70_2013-04-24"
"42",2013-05-10,2013-05-10,4,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,1,0,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"71_2013-06-03"
"43",2013-11-17,2013-11-17,2,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Female",0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"72_2013-11-18"
"44",2002-10-26,2013-03-17,1,6,15,0,28,18,0,0,0,0,0,0,0,0,3,0,0,21,19,0,0,0,5,"Male",0,0,0,136,136,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,26,0,8,"79_2013-03-18"
"45",2012-04-01,2013-09-17,4,1,3,0,21,20,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,"Male",0,1,0,3,6,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,"80_2013-09-18"
"46",2013-01-20,2013-01-20,1,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",1,0,0,24,24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"83_2013-01-20"
"47",2002-12-02,2013-08-26,1,0,4,0,46,35,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,"Male",1,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,6,0,1,"84_2013-08-27"
"48",2002-04-02,2013-02-10,1,0,6,0,32,21,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,"Male",0,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,6,0,0,"87_2013-02-11"
"49",1998-12-16,2013-02-03,2,1,9,3,35,21,0,0,0,0,2,0,0,0,0,0,0,10,4,0,0,0,0,"Male",1,1,0,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,10,2,0,"91_2013-02-04"
"50",1986-04-25,2013-03-20,1,12,4,8,43,16,2,5,0,0,1,0,0,0,3,0,0,17,9,0,0,5,2,"Male",0,0,0,12,12,2,2,2114,1,2114,1,0,1,0,0,0,1,0,0,0,0,0,16,24,8,5,"92_2013-03-21"
"51",2011-12-06,2013-11-15,4,0,3,1,20,18,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,"Male",0,1,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,"93_2013-11-16"
"52",2006-04-21,2013-01-24,3,0,5,2,26,19,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,"Male",0,1,1,119,119,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,"96_2013-01-26"
"53",2013-01-07,2013-01-07,2,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"97_2013-01-08"
"54",2014-03-08,2014-03-08,1,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"99_2014-03-09"
"55",2013-09-27,2013-09-27,1,0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Female",1,0,0,4,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"100_2013-09-28"
"56",1996-09-15,2013-01-12,2,3,4,0,42,26,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,3,0,"Male",0,1,1,244,244,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,10,0,0,"101_2013-01-13"
"57",2012-08-05,2013-05-24,3,0,1,0,19,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Male",0,0,0,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"102_2013-05-25"
"58",2013-01-09,2013-01-09,10,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,0,0,419,419,1,1,2128,1,2128,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"104_2013-01-09"
"59",2008-10-30,2013-01-07,3,0,7,0,26,22,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,"Male",0,1,1,2,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,"107_2013-01-07"
"60",2013-08-13,2013-08-24,4,0,2,0,19,19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"Male",1,1,0,46,46,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"113_2013-08-25"
"61",2013-02-18,2013-02-18,2,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,0,0,334,334,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"114_2013-02-19"
"62",2011-04-28,2013-11-07,2,0,1,0,24,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Female",0,1,1,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"115_2013-11-08"
"63",2013-03-03,2013-03-03,1,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"119_2013-03-04"
"64",2005-09-09,2013-02-20,5,6,5,6,26,19,0,2,0,2,2,0,0,0,0,0,0,11,10,0,0,1,0,"Male",1,1,0,2,6,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,6,0,"122_2013-02-21"
"65",2013-10-02,2013-10-02,4,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"130_2013-10-03"
"66",2012-01-25,2014-01-16,3,3,1,1,19,17,2,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,"Male",0,1,1,31,32,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,3,0,"131_2014-01-16"
"67",2010-03-13,2013-01-11,5,0,11,1,23,20,0,0,0,0,1,0,0,0,5,0,0,11,6,0,0,0,1,"Male",0,1,0,1,14,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,12,1,6,"138_2013-01-12"
"68",2013-03-13,2013-04-19,1,0,1,0,18,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Male",0,1,0,5,244,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"139_2013-04-20"
"69",2013-11-13,2013-11-13,2,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Female",0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"145_2013-11-14"
"70",2009-06-25,2013-02-10,1,0,2,0,36,32,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,"Male",0,1,1,1,31,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,"146_2013-02-13"
"71",2013-04-14,2013-04-14,2,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Female",1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"148_2013-04-15"
"72",2013-08-18,2013-08-18,1,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Female",1,0,0,2,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"150_2013-08-20"
"73",2008-04-25,2013-09-08,1,0,1,0,28,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Male",0,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"153_2013-09-09"
"74",2013-09-04,2013-09-04,3,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Female",0,1,1,3,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"154_2013-09-05"
"75",2006-11-17,2013-04-11,5,10,7,8,21,15,0,5,0,0,0,0,0,1,0,0,0,18,6,0,0,1,2,"Male",0,1,1,13,30,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,21,6,2,"156_2013-04-11"
"76",2013-08-28,2013-08-28,2,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,0,0,56,56,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"157_2013-08-29"
"77",2014-02-20,2014-02-20,1,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",1,0,0,42,42,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"158_2014-02-21"
"78",2010-04-14,2013-02-25,1,1,1,2,36,33,0,0,0,1,1,0,0,0,0,1,0,2,2,0,0,0,1,"Female",0,0,0,244,244,4,4,1433,1,1433,1,0,1,0,0,0,0,0,0,0,0,0,3,3,2,2,"159_2013-02-26"
"79",2013-07-16,2013-07-16,3,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"163_2013-08-15"
"80",2012-11-12,2013-03-01,2,4,2,2,18,18,0,2,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,"Male",0,1,1,7,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,2,0,"166_2013-03-02"
"81",2010-02-27,2013-01-15,1,6,3,0,35,32,0,0,0,0,0,0,0,0,5,0,0,9,4,0,0,0,1,"Male",1,1,0,4,6,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,10,0,6,"169_2013-01-16"
"82",2007-07-13,2013-02-23,1,2,2,1,24,18,0,1,0,0,0,0,0,0,0,0,0,4,7,0,0,1,2,"Male",0,0,0,213,213,2,2,2260,1,2260,1,1,0,0,0,0,0,0,0,0,0,0,10,7,1,2,"170_2013-02-25"
"83",2013-02-15,2013-02-15,2,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,0,0,85,85,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"171_2013-02-15"
"84",2001-01-22,2013-11-16,3,2,9,0,31,18,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,3,"Male",0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,14,0,3,"173_2013-11-17"
"85",2013-01-16,2013-11-18,4,0,3,0,35,34,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,"Male",0,0,0,10,10,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,0,"174_2013-11-18"
"86",2012-05-19,2013-03-15,1,0,1,1,38,38,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,"Male",0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,"175_2013-03-16"
"87",1992-09-25,2013-09-06,2,13,6,6,38,17,0,4,0,2,0,0,0,0,0,0,0,19,8,0,0,3,0,"Male",0,1,0,176,218,1,2,0,0,1981,1,1,0,0,0,0,0,0,0,0,0,0,11,22,6,0,"176_2013-09-06"
"88",2012-08-02,2013-11-12,3,0,3,0,20,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,"Male",0,1,1,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"177_2013-11-13"
"89",1998-08-02,2014-01-10,4,15,30,1,31,16,0,0,0,0,0,0,0,0,5,1,0,47,21,0,0,5,4,"Male",0,1,0,3,19,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,30,56,0,10,"178_2014-01-11"
"90",2007-11-01,2013-10-13,1,0,1,0,29,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Male",1,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"180_2013-10-14"
"91",2008-04-26,2014-02-20,1,8,9,3,24,18,0,1,0,1,0,0,0,0,0,0,0,17,7,0,0,0,0,"Male",0,0,0,2,2,1,1,1975,1,1975,1,1,0,0,0,0,0,0,0,0,0,0,7,17,2,0,"181_2014-02-20"
"92",2013-01-21,2013-10-28,5,0,1,0,28,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Female",0,0,0,32,32,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"182_2013-10-29"
"93",2003-07-25,2013-02-09,3,11,13,9,27,18,0,1,0,3,2,0,0,0,5,1,0,24,12,0,0,0,3,"Male",0,1,1,58.4375,474,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,27,6,9,"183_2013-02-26"
"94",2002-08-20,2013-07-27,1,0,4,0,50,39,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,"Male",1,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,"189_2013-07-29"
"95",2001-04-14,2013-12-08,2,11,17,5,31,18,0,2,0,0,1,0,0,0,3,0,0,28,19,0,0,0,3,"Male",1,1,1,34,34,2,2,130.75,1,130.75,1,1,0,0,0,0,0,0,0,0,0,0,22,31,3,6,"190_2013-12-29"
"96",1993-06-18,2013-09-12,1,5,9,1,39,19,0,1,0,0,0,0,0,0,0,0,2,15,5,0,0,0,2,"Male",0,0,0,95,95,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,17,1,4,"194_2013-09-17"
"97",2013-10-30,2013-10-30,6,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",1,0,0,5,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"197_2013-11-19"
"98",2014-02-06,2014-02-06,2,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Female",1,0,0,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"203_2014-02-07"
"99",2013-10-21,2013-10-21,1,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Male",0,0,0,9,9,1,1,1926,1,1926,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"205_2013-10-22"
"100",2003-03-09,2014-01-26,1,2,2,2,42,31,0,0,0,0,2,0,0,0,0,0,0,4,2,0,0,0,2,"Male",1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,6,2,2,"208_2014-01-27"
"101",2012-04-25,2013-01-01,1,2,4,2,28,28,0,0,0,0,2,0,0,0,5,1,0,6,2,0,0,0,1,"Male",0,1,0,18,18,2,2,0,0,1393,1,1,0,0,0,0,0,0,0,0,0,0,3,7,2,7,"210_2013-01-02"
